timestamp,room,occupancy,power,temp,humidity,gas,light
2026-02-07 23:55:07.833345,104,1,875.3168647399526,23.699284735870197,55.0,114.83824496133212,769.2349146181972
2026-02-07 23:55:07.833345,105,2,1086.1187567301513,24.749969731379608,55.0,80.99605377134942,799.1516051444723
2026-02-07 23:55:07.833345,106,7,845.0593352478489,23.751308040460323,55.0,108.09368032450861,824.1525342329016
2026-02-07 23:55:07.833345,107,9,1101.087672377481,23.77442278065665,55.0,117.34048527162172,769.0398381171898
2026-02-07 23:55:07.833345,108,6,894.3524234963187,24.94715087815409,55.0,109.40611465014267,797.9248894529401
2026-02-07 23:55:07.833345,109,3,831.6939724287432,23.49751237281824,55.0,87.62342921980908,844.897970663058
2026-02-07 23:55:07.833345,110,4,1071.3663712707712,23.387233669603976,55.0,86.96123648742021,790.6846821122035
2026-02-08 06:06:46.378789,101,2,1056.6166259935862,23.906925721198846,55.0,100.33831456713669,788.7310388328711
2026-02-08 06:06:46.378789,102,5,854.816050918871,24.846723351454077,55.0,119.31988101874165,784.813970199691
2026-02-08 06:06:46.378789,103,8,1038.8894653617251,23.597905657470978,55.0,94.03834957807499,803.5866784536114
2026-02-08 06:06:46.378789,104,4,990.9495571197256,24.03655998135138,55.0,110.51054932463933,819.9595980802612
2026-02-08 06:06:46.378789,105,3,1122.4722361171946,23.54586364124781,55.0,97.97678024612333,791.4148918568911
2026-02-08 06:06:46.378789,106,10,872.7833447203553,23.03511952746828,55.0,103.71536225051709,826.263940580959
2026-02-08 06:06:46.378789,107,10,836.9822597716355,24.15387015463712,55.0,114.4296827755277,810.2531212947558
2026-02-08 06:06:46.378789,108,5,993.0807226738867,23.1597503597072,55.0,115.34969007472426,798.8312829495526
2026-02-08 06:06:46.378789,109,7,810.3438719221241,24.275083822989487,55.0,103.53350080966585,841.5303634602959
2026-02-08 06:06:46.378789,110,7,900.5959627756921,23.77436217289919,55.0,85.70851275631624,763.6113129608905
2026-02-08 06:09:53.747997,101,9,1002.0082232934706,24.400011219431093,55.0,89.47743938693209,757.7969708752644
2026-02-08 06:09:53.747997,102,10,858.5816414463553,24.33262370236198,55.0,110.3795515150106,801.4810567231387
2026-02-08 06:09:53.747997,103,7,815.9306641371429,24.350082203149412,55.0,112.45309576447565,788.6407873288235
2026-02-08 06:09:53.747997,104,10,1136.8653089867937,23.415026273347138,55.0,116.99009530754911,819.3618702607127
2026-02-08 06:09:53.747997,105,6,996.637574683981,23.85708996893622,55.0,98.70358963919402,847.9005966537562
2026-02-08 06:09:53.747997,106,7,807.8891837014979,23.18201111322272,55.0,96.25215702595128,846.7864970231914
2026-02-08 06:09:53.747997,107,1,858.8399466214092,23.718561639853206,55.0,119.46493847211363,810.2466533842829
2026-02-08 06:09:53.747997,108,4,1193.4061204381946,24.832056462824646,55.0,96.26293108663313,819.9088267018795
2026-02-08 06:09:53.747997,109,10,877.4990948763806,24.23277003312404,55.0,88.81718463170675,788.2694706807405
2026-02-08 06:09:53.747997,110,10,1055.6128634750798,23.486063649235902,55.0,112.05176952131978,768.3116134409402
2026-02-08 06:20:23.318423,101,2,808.8764200758922,23.488809198924407,55.0,93.31547446499187,801.9736795994146
2026-02-08 06:20:23.318423,102,10,987.7965041874749,23.60003060552318,55.0,86.003156287825,812.861092626945
2026-02-08 06:20:23.318423,103,6,973.1238247547658,23.34056901825482,55.0,114.18403484346689,781.9379783634146
2026-02-08 06:20:23.318423,104,5,883.4559347861039,23.885043461411144,55.0,83.84683244236558,763.3614678479562
2026-02-08 06:20:23.318423,105,6,1073.812859311779,23.35850620258804,55.0,85.75088008594409,752.2899005585388
2026-02-08 06:20:23.318423,106,9,928.3028912831232,24.887607266509605,55.0,108.61885915012802,792.0565987411119
2026-02-08 06:20:23.318423,107,10,825.6683296809639,23.870717145209987,55.0,85.78759569845423,779.1657939766753
2026-02-08 06:20:23.318423,108,5,830.7694579804344,23.652095204593934,55.0,82.22277600768803,833.8559148882077
2026-02-08 06:20:23.318423,109,9,923.2016920928368,23.158720668997347,55.0,118.8414292524474,779.5095207168772
2026-02-08 06:20:23.318423,110,2,834.6107672225343,24.87744381338824,55.0,117.99005143286509,804.9766402653349
2026-02-08 06:20:23.318423,202,0,0.0,85.0,20.0,400.0,800.0
2026-02-08 06:24:39.570221,101,2,1015.650742840948,24.98230473436606,55.0,113.42338259816353,790.803047876699
2026-02-08 06:24:39.570221,102,5,1168.2708503671724,24.466352588936157,55.0,106.37107419183803,809.3197778183459
2026-02-08 06:24:39.570221,103,3,1112.9246952373164,23.63088452374356,55.0,105.49425777780863,817.2707009548343
2026-02-08 06:24:39.570221,104,7,812.5448636695784,23.05839209875136,55.0,85.02240631891912,790.2126052009442
2026-02-08 06:24:39.570221,105,4,1189.8236165788599,23.740120896822145,55.0,98.64210967594727,818.8546077454993
2026-02-08 06:24:39.570221,106,1,832.7590935400524,23.259098062741085,55.0,97.37817508225561,753.2514850459715
2026-02-08 06:24:39.570221,107,9,813.9533986974571,23.39324154860755,55.0,112.02096177353695,817.1907440595683
2026-02-08 06:24:39.570221,108,6,1176.4982452769536,23.612379042836533,55.0,118.19949184479012,750.41879132448
2026-02-08 06:24:39.570221,109,7,995.1496070248566,24.68894370793396,55.0,109.43723697080266,837.5358799625159
2026-02-08 06:24:39.570221,110,4,1061.4939494291486,23.32833300540078,55.0,93.15743881075706,841.4564473745736
2026-02-08 06:25:33.219665,101,9,1135.6334072577024,24.126636514135544,55.0,90.62227943244815,810.8601432386231
2026-02-08 06:25:33.219665,102,6,832.805335737072,23.257793696015007,55.0,89.32151265220548,812.7267931672241
2026-02-08 06:25:33.219665,103,9,1054.529632353134,23.685381784476498,55.0,106.9035176621228,812.4198385610913
2026-02-08 06:25:33.219665,104,9,1131.2942842561677,24.710712282289336,55.0,94.91682195401495,787.5560275710598
2026-02-08 06:25:33.219665,105,4,815.3287765763724,24.061486845181374,55.0,90.87101243297268,756.2801668767988
2026-02-08 06:25:33.219665,106,3,1060.841034721674,24.406695989812068,55.0,89.21864232614936,786.6391203176693
2026-02-08 06:25:33.219665,107,4,1096.6024118727528,23.589385487427005,55.0,114.58063261377117,832.2012375862528
2026-02-08 06:25:33.219665,108,9,842.2484525275671,24.177370306388518,55.0,102.54722485991667,803.8940137461112
2026-02-08 06:25:33.219665,109,1,1073.5297856497268,24.434373828552992,55.0,105.86663555744641,826.1652778517052
2026-02-08 06:25:33.219665,110,6,1030.645771267706,24.44494261935282,55.0,89.15852016953107,772.7030046754389
2026-02-08 06:25:33.219665,202,0,0.0,85.0,20.0,400.0,800.0
